user_id,session_id,timestamp,date,hour,day_of_week,is_weekend,is_holiday,game_type,sport_type,country,device_type,payment_method,user_age,account_age_days,vip_tier,campaign_type,bet_amount,win_amount,net_result,session_length_minutes,games_played,bonus_used,deposit_amount,withdrawal_amount,previous_session_gap_hours,lifetime_deposits,lifetime_bets,avg_bet_size,is_first_session,redeposit,first_session_won
user_000661,sess_00000566,2024-09-14 05:54:05.058492+00:00,2024-09-14,5,5,1,0,live_dealer,,ES,tablet,debit_card,38.0,22,bronze,welcome_bonus,91.6,0.0,-91.6,15,5,0,,,,0.0,5,91.6,True,1,False
user_000663,sess_00001033,2024-09-30 12:33:13.265711+00:00,2024-09-30,12,0,0,0,casino_slots,,FR,tablet,bank_transfer,44.0,9,bronze,reload_bonus,48.68,0.0,-48.68,89,29,1,127.0,,,127.0,29,48.68,True,1,False
user_000665,sess_00000108,2023-08-17 18:05:24.142768+00:00,2023-08-17,18,3,0,0,casino_slots,,US,desktop,debit_card,36.0,14,bronze,reload_bonus,31.77,0.0,-31.77,88,29,0,,,,0.0,29,31.77,True,0,False
user_000666,sess_00001130,2024-06-19 16:24:15.322875+00:00,2024-06-19,16,2,0,0,poker,,MX,mobile,bank_transfer,46.0,3,,none,18.68,0.0,-18.68,24,8,0,156.61,,,156.61,8,18.68,True,1,False
user_000670,sess_00000957,2024-06-14 14:33:36.372912+00:00,2024-06-14,14,4,0,0,blackjack,,BR,mobile,crypto,,29,bronze,welcome_bonus,108.37,0.0,-108.37,25,8,0,123.9,,,123.9,8,108.37,True,1,False
user_000671,sess_00000175,2023-08-17 05:26:03.223267+00:00,2023-08-17,5,3,0,0,roulette,,AU,desktop,e_wallet,,22,bronze,none,42.94,0.0,-42.94,13,4,0,,,,0.0,4,42.94,True,1,False
user_000673,sess_00000888,2024-04-24 06:50:02.250424+00:00,2024-04-24,6,2,0,0,poker,,DE,mobile,debit_card,40.0,20,bronze,free_spins,15.36,18.58,3.22,105,35,1,261.43,,,261.43,35,15.36,True,0,True
user_000674,sess_00000181,2023-09-17 02:22:23.364509+00:00,2023-09-17,2,6,1,0,casino_slots,,UK,mobile,credit_card,40.0,24,bronze,reload_bonus,58.71,0.0,-58.71,49,16,0,253.9,,,253.9,16,58.71,True,1,False
user_000675,sess_00001687,2024-04-29 05:41:04.923734+00:00,2024-04-29,5,0,0,0,live_dealer,,IT,desktop,bank_transfer,28.0,13,bronze,welcome_bonus,48.34,0.0,-48.34,19,6,0,218.52,,-2.0,218.52,20,50.81,True,0,False
user_000677,sess_00000344,2023-12-30 15:58:20.037456+00:00,2023-12-30,15,5,1,0,blackjack,,CA,mobile,,31.0,14,bronze,cashback,101.45,0.0,-101.45,15,5,0,,,,0.0,5,101.45,True,1,False
user_000679,sess_00004902,2023-12-03 16:10:54.450379+00:00,2023-12-03,16,6,1,0,casino_slots,,UK,mobile,bank_transfer,56.0,19,bronze,welcome_bonus,36.71,0.0,-36.71,57,19,0,,,,0.0,19,36.71,True,1,False
user_000680,sess_00003208,2024-03-24 18:07:07.069899+00:00,2024-03-24,18,6,1,0,blackjack,,AU,mobile,debit_card,60.0,10,bronze,none,33.01,0.0,-33.01,47,15,1,,,,0.0,15,,True,1,False
user_000681,sess_00001825,2024-06-18 19:21:51.552769+00:00,2024-06-18,19,1,0,1,casino_slots,,IT,desktop,debit_card,53.0,22,bronze,cashback,32.35,0.0,-32.35,101,33,1,,,,0.0,33,32.35,True,1,False
user_000682,sess_00000412,2023-11-01 18:13:02.289300+00:00,2023-11-01,18,2,0,0,roulette,,US,desktop,e_wallet,31.0,27,bronze,cashback,143.11,0.0,-143.11,8,2,0,,,,0.0,2,143.11,True,1,False
user_000683,sess_00001073,2024-12-02 12:10:22.167390+00:00,2024-12-02,12,0,0,0,casino_slots,,BR,mobile,,38.0,5,bronze,welcome_bonus,34.07,40.12,6.05,72,24,0,297.96,,,297.96,24,34.07,True,1,True
user_000684,sess_00000688,2024-07-07 16:51:34.316277+00:00,2024-07-07,16,6,1,0,live_dealer,,IT,tablet,credit_card,50.0,10,bronze,free_spins,16.49,0.0,-16.49,70,23,1,,,,0.0,23,16.49,True,1,False
user_000685,sess_00000540,2023-11-10 14:05:54.225196+00:00,2023-11-10,14,4,0,0,blackjack,,ES,tablet,e_wallet,30.0,3,bronze,cashback,12.27,0.0,-12.27,22,7,0,,,,0.0,7,12.27,True,1,False
user_000686,sess_00000116,2024-04-12 05:35:46.308026+00:00,2024-04-12,5,4,0,0,casino_slots,,ES,desktop,crypto,53.0,4,bronze,cashback,47.6,0.0,-47.6,11,3,0,,,,0.0,3,47.6,True,1,False
user_000687,sess_00000382,2024-10-05 16:41:20.364859+00:00,2024-10-05,16,5,1,0,casino_slots,,CA,desktop,credit_card,42.0,28,bronze,welcome_bonus,42.23,109.7,67.47,13,4,1,,383.53,,0.0,4,,True,1,True
user_000688,sess_00002268,2024-08-09 16:38:05.910338+00:00,2024-08-09,16,4,0,0,poker,,IT,mobile,crypto,,10,bronze,reload_bonus,78.2,0.0,-78.2,39,13,0,113.01,,,113.01,13,78.2,True,1,False
user_000689,sess_00000457,2023-12-07 10:56:13.716100+00:00,2023-12-07,10,3,0,0,casino_slots,,AU,desktop,crypto,53.0,18,bronze,none,37.0,0.0,-37.0,17,5,1,,,,0.0,5,37.0,True,1,False
user_000691,sess_00005756,2024-05-19 23:37:26.773988+00:00,2024-05-19,23,6,1,0,roulette,,DE,tablet,crypto,,7,bronze,cashback,13.04,0.0,-13.04,125,41,0,,,,0.0,41,13.04,True,1,False
user_000692,sess_00003239,2024-07-25 14:54:35.959906+00:00,2024-07-25,14,3,0,0,blackjack,,US,mobile,e_wallet,,27,bronze,cashback,37.94,0.0,-37.94,72,24,0,,,,0.0,24,37.94,True,1,False
user_000693,sess_00000754,2024-06-21 11:18:31.529181+00:00,2024-06-21,11,4,0,0,live_dealer,,MX,mobile,debit_card,32.0,4,bronze,reload_bonus,37.32,111.53,74.21,58,19,0,,,,0.0,19,37.32,True,1,True
user_000696,sess_00000082,2024-04-19 05:40:19.186757+00:00,2024-04-19,5,4,0,0,live_dealer,,IT,tablet,credit_card,,28,bronze,none,49.15,0.0,-49.15,18,6,0,477.26,,,477.26,6,49.15,True,0,False
user_000698,sess_00000406,2024-07-27 10:50:02.489457+00:00,2024-07-27,10,5,1,0,blackjack,,UK,desktop,bank_transfer,29.0,12,bronze,none,41.44,57.05,15.61,33,11,0,,,,0.0,11,41.44,True,1,True
user_000699,sess_00000556,2024-01-07 01:19:18.600408+00:00,2024-01-07,1,6,1,0,sports_betting,,CA,tablet,credit_card,56.0,3,bronze,free_spins,38.65,0.0,-38.65,80,26,0,,,,0.0,26,38.65,True,1,False
user_000701,sess_00005918,2024-04-05 18:49:31.019437+00:00,2024-04-05,18,4,0,1,roulette,,AU,tablet,bank_transfer,38.0,26,bronze,reload_bonus,71.17,0.0,-71.17,15,5,0,,,,0.0,5,71.17,True,1,False
user_000703,sess_00000189,2024-05-09 05:59:05.913982+00:00,2024-05-09,5,3,0,0,sports_betting,soccer,BR,mobile,crypto,,28,bronze,free_spins,21.87,61.18,39.31,40,13,0,,,,0.0,13,21.87,True,1,True
user_000704,sess_00000738,2024-03-25 18:24:13.401146+00:00,2024-03-25,18,0,0,0,blackjack,,CA,mobile,credit_card,28.0,15,bronze,welcome_bonus,64.76,0.0,-64.76,39,13,0,314.21,,,314.21,13,,True,1,False
user_000705,sess_00003259,2023-10-29 18:38:15.536044+00:00,2023-10-29,18,6,1,0,sports_betting,tennis,CA,mobile,bank_transfer,26.0,14,bronze,free_spins,41.85,0.0,-41.85,22,7,1,384.22,,,384.22,7,41.85,True,1,False
user_000707,sess_00000765,2024-09-24 03:51:03.197508+00:00,2024-09-24,3,1,0,0,live_dealer,,ES,tablet,debit_card,29.0,29,bronze,welcome_bonus,29.01,0.0,-29.01,35,11,0,,,,0.0,11,29.01,True,1,False
user_000708,sess_00000842,2023-11-30 01:04:39.034342+00:00,2023-11-30,1,3,0,0,,,US,mobile,bank_transfer,66.0,5,bronze,free_spins,22.51,67.07,44.56,63,21,0,,,,0.0,21,22.51,True,1,True
user_000709,sess_00000742,2024-12-05 23:13:38.407168+00:00,2024-12-05,23,3,0,0,casino_slots,,IT,desktop,crypto,20.0,19,bronze,cashback,92.18,246.11,153.93,36,12,0,,,,0.0,12,92.18,True,0,True
user_000711,sess_00001976,2023-09-09 14:44:59.237129+00:00,2023-09-09,14,5,1,0,casino_slots,,IT,mobile,bank_transfer,47.0,24,bronze,free_spins,11.18,0.0,-11.18,62,20,0,,,,0.0,20,11.18,True,0,False
user_000712,sess_00001767,2023-12-12 02:29:57.786543+00:00,2023-12-12,2,1,0,0,blackjack,,US,tablet,e_wallet,,20,bronze,cashback,19.48,46.59,27.11,25,8,0,,,,0.0,8,19.48,True,1,True
user_000714,sess_00002678,2024-11-06 06:45:21.375502+00:00,2024-11-06,6,2,0,0,roulette,,AU,tablet,bank_transfer,49.0,23,bronze,none,119.86,0.0,-119.86,60,20,1,312.86,,,312.86,20,,True,1,False
user_000715,sess_00000196,2023-10-10 18:54:02.100084+00:00,2023-10-10,18,1,0,0,poker,,US,desktop,crypto,44.0,8,bronze,reload_bonus,16.5,0.0,-16.5,98,32,1,180.83,687.14,,180.83,32,16.5,True,1,False
user_000717,sess_00003988,2023-12-17 21:10:13.944714+00:00,2023-12-17,21,6,1,0,roulette,,IT,tablet,e_wallet,46.0,22,bronze,none,87.68,100.97,13.29,43,14,0,,,,0.0,14,87.68,True,1,True
user_000718,sess_00000268,2024-11-23 18:07:10.443761+00:00,2024-11-23,18,5,1,0,poker,,UK,tablet,debit_card,46.0,0,bronze,free_spins,19.93,55.36,35.43,122,40,0,202.34,,,202.34,40,,True,1,True
user_000720,sess_00000828,2024-11-06 18:55:39.477945+00:00,2024-11-06,18,2,0,0,live_dealer,,FR,tablet,credit_card,44.0,17,bronze,none,34.45,0.0,-34.45,67,22,1,,,,0.0,22,34.45,True,1,False
user_000721,sess_00001309,2024-06-05 17:45:59.911418+00:00,2024-06-05,17,2,0,1,poker,,IT,desktop,credit_card,48.0,15,bronze,free_spins,68.73,193.96,125.23,40,13,0,,,,0.0,13,68.73,True,1,True
user_000722,sess_00001368,2023-12-16 03:47:26.054923+00:00,2023-12-16,3,5,1,0,roulette,,CA,desktop,crypto,24.0,5,bronze,cashback,163.71,0.0,-163.71,62,20,0,140.61,,,140.61,20,163.71,True,1,False
user_000723,sess_00002658,2024-04-28 19:14:31.666266+00:00,2024-04-28,19,6,1,0,blackjack,,IT,tablet,debit_card,28.0,22,bronze,cashback,45.06,62.96,17.9,5,1,0,,,,0.0,1,45.06,True,1,True
user_000726,sess_00002345,2023-09-03 06:42:20.300023+00:00,2023-09-03,6,6,1,0,sports_betting,golf,US,mobile,e_wallet,42.0,19,bronze,welcome_bonus,48.58,114.3,65.72,20,6,0,195.97,,,195.97,6,48.58,True,1,True
user_000727,sess_00003124,2023-09-08 03:15:08.225359+00:00,2023-09-08,3,4,0,0,casino_slots,,IT,mobile,crypto,45.0,0,bronze,none,37.7,0.0,-37.7,49,16,0,,,,0.0,16,37.7,True,1,False
user_000728,sess_00004622,2023-08-19 16:37:26.736723+00:00,2023-08-19,16,5,1,0,roulette,,CA,desktop,bank_transfer,,15,bronze,welcome_bonus,23.82,42.91,19.09,34,11,0,,,,0.0,11,23.82,True,0,True
user_000729,sess_00004630,2024-06-26 08:38:42.028364+00:00,2024-06-26,8,2,0,0,blackjack,,UK,mobile,bank_transfer,38.0,1,bronze,none,38.19,53.1,14.91,16,5,0,,,,0.0,5,38.19,True,1,True
user_000730,sess_00000831,2023-12-22 02:53:58.341821+00:00,2023-12-22,2,4,0,1,live_dealer,,BR,tablet,e_wallet,,9,bronze,none,46.59,0.0,-46.59,24,8,0,,,,0.0,8,46.59,True,0,False
user_000732,sess_00000549,2023-12-29 12:53:40.176404+00:00,2023-12-29,12,4,0,0,live_dealer,,UK,mobile,debit_card,33.0,1,bronze,free_spins,14.28,0.0,-14.28,24,8,1,238.58,,,238.58,8,14.28,True,1,False
user_000733,sess_00001706,2023-08-19 06:17:15.935767+00:00,2023-08-19,6,5,1,0,live_dealer,,MX,desktop,e_wallet,49.0,14,bronze,cashback,40.71,70.49,29.78,47,15,0,,,,0.0,15,40.71,True,1,True
user_000735,sess_00001320,2024-10-02 13:33:06.569108+00:00,2024-10-02,13,2,0,0,live_dealer,,BR,mobile,credit_card,57.0,4,bronze,cashback,45.2,0.0,-45.2,88,29,0,,,,0.0,29,45.2,True,1,False
user_000736,sess_00000210,2024-07-16 07:53:32.940074+00:00,2024-07-16,7,1,0,0,casino_slots,,UK,desktop,credit_card,50.0,27,bronze,welcome_bonus,39.7,0.0,-39.7,25,8,0,,,,0.0,8,39.7,True,1,False
user_000738,sess_00000854,2024-08-21 04:32:59.902047+00:00,2024-08-21,4,2,0,0,live_dealer,,IT,desktop,debit_card,56.0,18,bronze,welcome_bonus,71.14,0.0,-71.14,45,15,1,,,,0.0,15,71.14,True,1,False
user_000739,sess_00000772,2023-10-07 04:31:05.310363+00:00,2023-10-07,4,5,1,0,sports_betting,hockey,BR,tablet,credit_card,64.0,4,bronze,none,17.72,42.07,24.35,32,10,1,,,,0.0,10,17.72,True,1,True
user_000740,sess_00000801,2024-05-08 01:30:58.519842+00:00,2024-05-08,1,2,0,0,live_dealer,,BR,tablet,e_wallet,57.0,13,,welcome_bonus,12.91,0.0,-12.91,22,7,1,426.28,,,426.28,7,12.91,True,1,False
user_000741,sess_00002279,2024-10-20 04:32:57.700495+00:00,2024-10-20,4,6,1,0,casino_slots,,FR,desktop,bank_transfer,22.0,18,bronze,cashback,18.95,0.0,-18.95,45,15,1,,,,0.0,15,18.95,True,1,False
user_000742,sess_00000734,2024-10-04 17:26:10.702571+00:00,2024-10-04,17,4,0,1,sports_betting,basketball,BR,mobile,debit_card,29.0,0,bronze,none,26.96,0.0,-26.96,62,20,0,,,,0.0,20,26.96,True,1,False
user_000744,sess_00000821,2024-05-10 22:32:48.058170+00:00,2024-05-10,22,4,0,1,blackjack,,FR,desktop,credit_card,45.0,20,bronze,none,31.89,0.0,-31.89,101,33,0,,,,0.0,33,31.89,True,1,False
user_000745,sess_00000483,2024-09-14 05:21:45.600554+00:00,2024-09-14,5,5,1,0,live_dealer,,IT,tablet,crypto,51.0,14,bronze,cashback,23.14,28.98,5.84,49,16,0,,643.27,,0.0,16,23.14,True,1,True
user_000746,sess_00000032,2023-12-29 18:09:01.408252+00:00,2023-12-29,18,4,0,0,sports_betting,tennis,DE,mobile,bank_transfer,36.0,15,bronze,cashback,32.41,0.0,-32.41,45,15,0,309.5,,,309.5,15,32.41,True,1,False
user_000749,sess_00000993,2024-03-12 04:48:14.373825+00:00,2024-03-12,4,1,0,0,casino_slots,,UK,mobile,crypto,37.0,25,bronze,welcome_bonus,55.86,104.89,49.03,51,17,0,,,,0.0,17,55.86,True,1,True
user_000752,sess_00003270,2024-06-02 00:57:07.707593+00:00,2024-06-02,0,6,1,0,sports_betting,football,ES,desktop,debit_card,28.0,7,bronze,free_spins,38.36,0.0,-38.36,109,36,0,,508.15,,0.0,36,38.36,True,1,False
user_000754,sess_00000764,2024-01-01 21:23:05.191017+00:00,2024-01-01,21,0,0,0,live_dealer,,CA,desktop,debit_card,57.0,0,bronze,free_spins,37.87,92.75,54.88,53,17,1,359.64,,,359.64,17,37.87,True,1,True
user_000758,sess_00000050,2024-08-13 19:34:26.142691+00:00,2024-08-13,19,1,0,0,live_dealer,,MX,tablet,bank_transfer,47.0,26,bronze,welcome_bonus,12.64,35.59,22.95,57,19,1,,,,0.0,19,12.64,True,1,True
user_000759,sess_00001649,2024-01-06 00:13:26.357786+00:00,2024-01-06,0,5,1,1,live_dealer,,BR,tablet,debit_card,34.0,24,bronze,none,69.46,127.48,58.02,29,9,1,,,,0.0,9,69.46,True,1,True
user_000761,sess_00000081,2024-02-23 13:12:20.569851+00:00,2024-02-23,13,4,0,1,roulette,,UK,mobile,crypto,38.0,9,bronze,free_spins,52.24,0.0,-52.24,27,9,0,,,,0.0,9,52.24,True,1,False
user_000762,sess_00002911,2024-10-31 05:46:23.749440+00:00,2024-10-31,5,3,0,0,sports_betting,baseball,DE,desktop,credit_card,46.0,11,bronze,cashback,10.79,12.89,2.1,5,1,0,110.13,,,110.13,1,10.79,True,1,True
user_000763,sess_00000145,2024-10-31 07:06:20.666084+00:00,2024-10-31,7,3,0,0,sports_betting,hockey,BR,mobile,debit_card,75.0,22,,free_spins,46.58,0.0,-46.58,22,7,0,,,,0.0,7,46.58,True,1,False
user_000764,sess_00000542,2024-01-10 08:34:10.704827+00:00,2024-01-10,8,2,0,0,casino_slots,,AU,tablet,crypto,43.0,11,bronze,cashback,72.22,151.53,79.31,33,11,0,,,,0.0,11,72.22,True,1,True
user_000765,sess_00002447,2024-05-29 20:12:39.420899+00:00,2024-05-29,20,2,0,0,roulette,,UK,desktop,credit_card,58.0,7,bronze,none,14.64,24.68,10.04,128,42,1,414.79,,,414.79,42,14.64,True,1,True
user_000766,sess_00002421,2024-05-11 21:22:48.023528+00:00,2024-05-11,21,5,1,0,poker,,CA,tablet,bank_transfer,36.0,14,bronze,reload_bonus,116.61,0.0,-116.61,14,4,1,,,,0.0,4,116.61,True,1,False
user_000767,sess_00001246,2024-12-10 17:20:18.223880+00:00,2024-12-10,17,1,0,0,blackjack,,UK,desktop,e_wallet,44.0,2,bronze,cashback,48.22,108.02,59.8,38,12,1,,,,0.0,12,48.22,True,1,True
user_000768,sess_00000597,2023-09-06 19:39:19.185423+00:00,2023-09-06,19,2,0,0,sports_betting,football,ES,tablet,,,21,bronze,none,70.37,0.0,-70.37,51,17,0,,,,0.0,17,70.37,True,1,False
user_000769,sess_00001491,2023-09-28 02:31:25.876350+00:00,2023-09-28,2,3,0,0,roulette,,US,desktop,e_wallet,37.0,10,bronze,welcome_bonus,13.35,0.0,-13.35,35,11,1,247.77,,,247.77,11,13.35,True,1,False
user_000771,sess_00005257,2024-01-06 15:45:29.203979+00:00,2024-01-06,15,5,1,1,live_dealer,,DE,desktop,,53.0,28,bronze,cashback,23.16,0.0,-23.16,74,24,0,,,,0.0,24,23.16,True,1,False
user_000773,sess_00000506,2024-12-27 13:53:46.414050+00:00,2024-12-27,13,4,0,1,blackjack,,UK,desktop,crypto,52.0,10,bronze,reload_bonus,81.75,109.2,27.45,48,16,1,130.87,,,130.87,16,81.75,True,0,True
user_000774,sess_00000384,2024-07-29 15:43:13.299812+00:00,2024-07-29,15,0,0,1,live_dealer,,CA,tablet,bank_transfer,56.0,3,bronze,welcome_bonus,54.86,0.0,-54.86,43,14,1,263.96,,,263.96,14,54.86,True,1,False
user_000778,sess_00002406,2024-07-08 17:19:21.457188+00:00,2024-07-08,17,0,0,0,blackjack,,UK,mobile,debit_card,42.0,25,bronze,reload_bonus,43.32,109.0,65.68,77,25,0,148.0,,,148.0,25,43.32,True,1,True
user_000780,sess_00004919,2024-11-09 08:21:25.075043+00:00,2024-11-09,8,5,1,0,live_dealer,,IT,tablet,bank_transfer,52.0,28,bronze,none,45.78,131.57,85.79,61,20,0,,,,0.0,20,45.78,True,1,True
user_000781,sess_00000033,2024-03-12 03:08:21.649810+00:00,2024-03-12,3,1,0,0,blackjack,,IT,mobile,e_wallet,47.0,24,,welcome_bonus,17.03,39.2,22.17,12,4,0,,,,0.0,4,17.03,True,1,True
user_000784,sess_00001008,2023-10-10 22:14:04.829212+00:00,2023-10-10,22,1,0,0,blackjack,,DE,desktop,crypto,52.0,25,bronze,cashback,22.77,0.0,-22.77,20,6,1,211.78,,,211.78,6,22.77,True,1,False
user_000786,sess_00003066,2023-08-06 16:04:33.182134+00:00,2023-08-06,16,6,1,0,roulette,,DE,desktop,bank_transfer,57.0,5,bronze,welcome_bonus,17.95,0.0,-17.95,108,36,1,,,,0.0,36,17.95,True,1,False
user_000787,sess_00005559,2023-09-18 20:53:49.243561+00:00,2023-09-18,20,0,0,0,blackjack,,IT,tablet,crypto,55.0,1,bronze,welcome_bonus,37.21,0.0,-37.21,110,36,1,,317.0,,0.0,36,37.21,True,0,False
user_000788,sess_00000369,2024-03-31 11:18:09.449600+00:00,2024-03-31,11,6,1,0,casino_slots,,DE,tablet,e_wallet,,26,bronze,none,25.69,0.0,-25.69,79,26,0,243.37,,,243.37,26,25.69,True,1,False
user_000789,sess_00002150,2024-08-05 17:12:12.638740+00:00,2024-08-05,17,0,0,0,roulette,,CA,desktop,e_wallet,44.0,23,bronze,free_spins,25.72,0.0,-25.72,20,6,1,209.27,,,209.27,6,25.72,True,1,False
user_000790,sess_00000648,2024-08-14 19:24:29.579331+00:00,2024-08-14,19,2,0,0,blackjack,,ES,tablet,e_wallet,25.0,16,bronze,welcome_bonus,60.42,145.19,84.77,20,6,0,,,,0.0,6,60.42,True,1,True
user_000792,sess_00000939,2024-11-11 13:53:18.719810+00:00,2024-11-11,13,0,0,0,sports_betting,basketball,ES,mobile,e_wallet,47.0,18,bronze,welcome_bonus,17.15,0.0,-17.15,27,9,0,111.75,,,111.75,9,17.15,True,0,False
user_000793,sess_00000913,2024-03-31 17:05:42.595380+00:00,2024-03-31,17,6,1,0,blackjack,,UK,mobile,crypto,48.0,21,bronze,cashback,28.83,0.0,-28.83,11,3,1,,,,0.0,3,28.83,True,1,False
user_000794,sess_00000003,2024-09-29 18:18:06.232160+00:00,2024-09-29,18,6,1,0,sports_betting,baseball,MX,desktop,debit_card,29.0,9,bronze,welcome_bonus,16.17,32.59,16.42,51,17,1,283.41,,,283.41,17,16.17,True,1,True
user_000796,sess_00000327,2023-12-23 02:57:11.981634+00:00,2023-12-23,2,5,1,0,poker,,UK,tablet,bank_transfer,57.0,27,bronze,cashback,11.83,0.0,-11.83,10,3,0,,,,0.0,3,11.83,True,1,False
user_000797,sess_00001474,2024-03-02 19:21:16.066918+00:00,2024-03-02,19,5,1,0,casino_slots,,DE,tablet,debit_card,44.0,8,bronze,free_spins,23.1,32.83,9.73,105,35,1,,,,0.0,35,23.1,True,1,True
user_000798,sess_00000110,2023-09-12 19:59:41.233483+00:00,2023-09-12,19,1,0,0,live_dealer,,IT,mobile,,53.0,7,bronze,welcome_bonus,95.6,0.0,-95.6,70,23,1,113.6,,,113.6,23,95.6,True,1,False
user_000799,sess_00001098,2024-11-05 10:25:44.988881+00:00,2024-11-05,10,1,0,0,live_dealer,,IT,tablet,bank_transfer,45.0,13,bronze,cashback,16.27,0.0,-16.27,48,16,0,303.49,,,303.49,16,16.27,True,1,False
user_000801,sess_00001795,2024-06-03 14:12:14.413277+00:00,2024-06-03,14,0,0,0,blackjack,,AU,desktop,crypto,56.0,6,bronze,welcome_bonus,12.77,0.0,-12.77,45,15,1,,,,0.0,15,12.77,True,0,False
user_000805,sess_00000051,2023-10-04 08:54:11.674582+00:00,2023-10-04,8,2,0,0,live_dealer,,FR,desktop,debit_card,39.0,28,bronze,reload_bonus,54.5,0.0,-54.5,5,1,1,,,,0.0,1,54.5,True,1,False
user_000806,sess_00002761,2024-02-07 09:35:30.208843+00:00,2024-02-07,9,2,0,0,poker,,UK,mobile,crypto,41.0,1,bronze,none,60.2,0.0,-60.2,66,22,0,,200.7,,0.0,22,60.2,True,1,False
user_000809,sess_00000600,2024-08-03 06:59:09.301187+00:00,2024-08-03,6,5,1,0,sports_betting,hockey,BR,tablet,bank_transfer,60.0,28,bronze,free_spins,23.39,0.0,-23.39,101,33,0,137.54,,,137.54,33,23.39,True,1,False
user_000810,sess_00000961,2024-08-15 11:16:27.770871+00:00,2024-08-15,11,3,0,1,roulette,,CA,tablet,bank_transfer,34.0,28,bronze,free_spins,34.11,0.0,-34.11,76,25,1,,,,0.0,25,34.11,True,0,False
user_000811,sess_00000028,2023-09-07 14:50:42.296358+00:00,2023-09-07,14,3,0,0,roulette,,US,mobile,bank_transfer,42.0,21,bronze,welcome_bonus,111.48,247.25,135.77,24,8,0,,211.71,,0.0,8,111.48,True,1,True
user_000812,sess_00003587,2024-01-25 17:51:27.009373+00:00,2024-01-25,17,3,0,0,sports_betting,tennis,UK,tablet,bank_transfer,39.0,2,bronze,cashback,20.48,0.0,-20.48,23,7,0,,,,0.0,7,20.48,True,1,False
user_000813,sess_00000495,2024-11-25 05:42:20.710891+00:00,2024-11-25,5,0,0,0,poker,,UK,desktop,bank_transfer,62.0,0,bronze,reload_bonus,27.5,66.03,38.53,13,4,0,,,,0.0,4,27.5,True,0,True
user_000816,sess_00000419,2024-05-04 02:35:32.268401+00:00,2024-05-04,2,5,1,0,poker,,FR,mobile,debit_card,27.0,18,bronze,none,24.43,0.0,-24.43,28,9,0,,,,0.0,9,24.43,True,1,False
user_000817,sess_00002056,2024-06-19 03:27:55.289844+00:00,2024-06-19,3,2,0,0,blackjack,,US,desktop,credit_card,48.0,10,bronze,welcome_bonus,70.68,0.0,-70.68,33,11,0,,,,0.0,11,70.68,True,0,False
user_000818,sess_00003963,2023-11-23 22:44:55.368902+00:00,2023-11-23,22,3,0,0,poker,,CA,mobile,,55.0,0,bronze,welcome_bonus,29.04,73.94,44.9,72,24,1,,,,0.0,24,29.04,True,1,True
user_000819,sess_00004709,2024-08-25 13:04:53.291821+00:00,2024-08-25,13,6,1,0,poker,,MX,desktop,debit_card,45.0,2,bronze,free_spins,38.2,51.31,13.11,93,31,1,,,,0.0,31,38.2,True,0,True
user_000821,sess_00000517,2023-08-21 01:32:41.733384+00:00,2023-08-21,1,0,0,0,,,DE,tablet,crypto,38.0,15,bronze,free_spins,62.45,0.0,-62.45,115,38,0,136.2,,,136.2,38,62.45,True,0,False
user_000822,sess_00001307,2024-01-16 17:29:19.364675+00:00,2024-01-16,17,1,0,0,sports_betting,soccer,CA,desktop,bank_transfer,61.0,26,bronze,welcome_bonus,94.72,150.63,55.91,5,1,0,87.82,,,87.82,1,94.72,True,0,True
user_000824,sess_00000863,2024-12-27 15:50:35.481884+00:00,2024-12-27,15,4,0,0,poker,,MX,tablet,bank_transfer,40.0,11,bronze,reload_bonus,49.87,74.03,24.16,80,26,0,,,,0.0,26,49.87,True,1,True
user_000825,sess_00000153,2024-11-02 09:32:36.907804+00:00,2024-11-02,9,5,1,0,blackjack,,DE,tablet,crypto,39.0,4,bronze,welcome_bonus,23.38,29.02,5.64,100,33,1,,,,0.0,33,23.38,True,0,True
user_000827,sess_00000885,2024-11-30 12:40:06.875198+00:00,2024-11-30,12,5,1,0,blackjack,,MX,desktop,debit_card,63.0,26,bronze,none,36.43,0.0,-36.43,104,34,1,,,,0.0,34,36.43,True,0,False
user_000828,sess_00001562,2023-08-21 19:02:35.771307+00:00,2023-08-21,19,0,0,0,,golf,MX,mobile,crypto,38.0,24,bronze,cashback,30.2,0.0,-30.2,72,24,1,,,,0.0,24,30.2,True,1,False
user_000831,sess_00004927,2024-11-07 20:58:19.723891+00:00,2024-11-07,20,3,0,1,poker,,IT,mobile,e_wallet,28.0,29,bronze,reload_bonus,34.86,65.97,31.11,35,11,0,,,,0.0,11,34.86,True,0,True
user_000832,sess_00000800,2024-09-21 13:43:19.308139+00:00,2024-09-21,13,5,1,0,roulette,,BR,mobile,bank_transfer,33.0,14,bronze,free_spins,52.77,0.0,-52.77,58,19,1,,,,0.0,19,52.77,True,0,False
user_000834,sess_00001737,2024-03-06 12:37:33.501142+00:00,2024-03-06,12,2,0,0,live_dealer,,UK,mobile,bank_transfer,35.0,1,bronze,cashback,61.3,0.0,-61.3,53,17,0,,,,0.0,17,61.3,True,0,False
user_000836,sess_00003207,2024-12-21 11:06:49.851683+00:00,2024-12-21,11,5,1,0,roulette,,MX,desktop,crypto,47.0,2,bronze,welcome_bonus,70.41,95.79,25.38,24,8,0,,,,0.0,8,70.41,True,0,True
